station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_BS,beta_LUI,beta_RD,beta_BD,beta_GBS,beta_TS,beta_ES,beta_LUM,se_Intercept,se_TL,se_BS,se_LUI,se_RD,se_BD,se_GBS,se_TS,se_ES,se_LUM,t_Intercept,t_TL,t_BS,t_LUI,t_RD,t_BD,t_GBS,t_TS,t_ES,t_LUM,p_Intercept,p_TL,p_BS,p_LUI,p_RD,p_BD,p_GBS,p_TS,p_ES,p_LUM,sumW_Intercept,sumW_TL,sumW_BS,sumW_LUI,sumW_RD,sumW_BD,sumW_GBS,sumW_TS,sumW_ES,sumW_LUM
30.0,1149789.47306214,1901420.43035568,-0.9824389021411034,-0.46151531345417773,-0.9348173872573223,-0.04762151488378108,0.7708754197400113,-0.3529531705522637,0.6413992861006585,-0.07531300666917012,0.4304005958349156,0.22499367670260087,-0.13310747847688154,-0.20627991300505175,-0.09079607553030246,-0.3084595872115119,0.24288703587174176,0.11727384599838803,0.2456071270586761,0.11410898848535776,0.09380721788891884,0.15974006610199784,0.09053821606256228,0.11421040514235467,0.12712993234336367,0.10785592185263157,0.14892658561929506,-3.0096494878927667,2.611484828562922,-0.6600094144102779,4.5881394366110655,1.4084987078879574,-1.4701800440258699,-1.8061394033927063,-0.7141990391772761,-2.8599225885155772,1.6309179107391898,0.003214796688990641,0.010216882961191743,0.51056752551588,1.1475657794885098e-05,0.16168133669329224,0.1442437050468804,0.07351204161098164,0.47655124448445785,0.005033656980971373,0.10564340767420095,16.240038111929653,16.375848053328784,18.71020711991345,72.068434933903,16.447384791262767,58.34866711787164,57.86583272234356,23.216569776464294,72.068434933903,19.708740177526092
40.0,1174769.55910141,1899173.22932958,0.11190492123691774,-1.0379859275288499,0.5801231876179335,-0.4682182663810157,0.6880900720118334,0.3573925149726043,-0.030941065401357326,-0.11702068088422612,0.4355769779455875,0.011244173570315912,-0.1300386050062459,-0.23162745006353233,-0.023024507481441674,-0.3092580903841648,0.5236266576006654,0.13919621454659753,0.07801164372559831,0.09860719653273702,0.09473359158110167,0.0982289498818199,0.09098700309875293,0.1138448620579738,0.11958141684142043,0.10748146812903628,0.21363599230222377,2.5675447865930514,-0.3966211186395563,-1.1867357048871776,4.597914748884918,0.11446903976723638,-1.4291997821393043,-2.034588525792051,-0.19254252115088238,-2.877315464400679,2.4510226575487715,0.011524571895661641,0.6923819091256049,0.23777767632266722,1.1030396668602236e-05,0.9090656044833794,0.1556576244738278,0.04419237048202182,0.847656871839553,0.0047821598553895485,0.01575010281150358,28.76101971656697,28.91733871170783,38.964332234271865,76.95581310046977,29.355416084640886,67.3568532088853,67.22341828787633,44.76461437242509,76.95581310046977,39.72052776216272
60.0,1153202.40157732,1920656.94749359,0.31388847965759414,0.5125498220956413,-0.05102704266058879,0.3649155223181829,0.7738514113776571,0.22650402241855683,0.511857184331886,0.1252242257249176,0.44389384822456546,-0.05643033075570563,-0.1263294744504463,-0.19398694956299167,0.11066212562228324,-0.3125027498093732,0.251896261380909,0.13514691104952856,0.19176368165594418,0.10206383619989536,0.09360886450062361,0.20194203909694478,0.09029102416625673,0.11024077798018539,0.1329143578015788,0.10751864978886526,0.15916127447463171,1.6759837177155146,2.6692081624206745,1.2269206252414602,4.742006545989117,-0.2794382537091029,-1.3991365766084392,-1.759666006691814,0.8325821788755524,-2.9064980858952,1.582647928727525,0.09645813268093172,0.008702691555846376,0.22235835246862432,6.119050147765626e-06,0.7804104662569296,0.1644634509642832,0.08112363268378493,0.4068061201731601,0.004385931594421677,0.11624810722162414,15.503103280801202,15.548591969157853,24.746436403886523,81.00881451005566,15.758361114939545,70.79375303450618,69.82193379236604,25.76079943433794,81.00881451005566,25.083430864677663
70.0,1175981.49715054,1898986.07233741,0.5160889680357046,0.8625206585698906,0.15869315532015194,0.35739581271555265,0.6842178648787038,0.37423040335433233,-0.029431612376662468,-0.11713048890261829,0.4357014329351431,0.015002370141891198,-0.12976301128337897,-0.23250995815305925,-0.02193278702317046,-0.3092631634379364,0.5240896168167932,0.13994054699110325,0.07803727003522186,0.0988914547026539,0.09481496735262673,0.09878749918973816,0.09099022343445187,0.11375819003951018,0.12012847257223232,0.10750837796721122,0.21322491505255867,2.6742099513025637,-0.37714815450846256,-1.1844348862579217,4.595281157612217,0.15186506658172003,-1.4261203718975204,-2.0438964269060937,-0.18257775657625586,-2.8766424467147855,2.4579192196540833,0.008581563176798084,0.7067585794764718,0.23868312897013735,1.1148683427103727e-05,0.8795594642650548,0.15654260313152418,0.04324814975726122,0.8554508112058932,0.004791673267232793,0.015466002828043637,28.299407344207875,28.391731586934373,38.43018286796088,75.58822450877103,28.619085076467165,67.2544620673744,66.42464226959446,43.53488999094505,75.58822450877103,39.69456379566949
80.0,1168782.69906383,1926475.82647501,0.6377375493760039,0.6571010102537455,0.5949830510647565,0.042754498311247446,0.7261690400184152,0.3315732032580243,0.4494688933096883,0.1145946468642387,0.4478479544839537,-0.33734073609673254,-0.12452424854370173,-0.2002115139355277,0.19831017483566657,-0.3140412055652301,0.30033876943792515,0.1364346368994528,0.1990001269897047,0.10957560669521349,0.09376463581760687,0.18910301506049962,0.09049607937906352,0.11010405547417579,0.12432509355751598,0.10723932930144518,0.19079278056203575,2.430271453006331,2.2586362134982036,1.0458043566483348,4.776299194027883,-1.7838992994839733,-1.3760181589978437,-1.8183845551673257,1.5950937108599335,-2.928414487584808,1.5741621279022706,0.01663318667336273,0.02579140548403582,0.2978445788190066,5.30983070512261e-06,0.07707741742075759,0.17148980415916684,0.0716080270025708,0.11343590218245068,0.0041084343017790065,0.1181971480930925,19.911214187960514,20.523151334338046,25.79302797503657,80.52901546685307,20.73825773397136,69.2708953594496,68.95805569969632,33.52225152626489,80.52901546685307,26.48431836799062
90.0,1162299.35492979,1931030.29073525,-0.3548862914883767,-0.07059065459502234,-0.14976722955620492,-0.20511906193217178,0.7505229305664438,0.2933181722491107,0.48415669119162663,0.1680844395425106,0.44861132277248306,-0.2999227866445805,-0.12406787730065677,-0.19449903063317195,0.2254832202460022,-0.31373942146465894,0.2700667611720373,0.13140513776963123,0.19543566331961795,0.11169003619002951,0.09371084876437803,0.18618310060443383,0.09035108605057093,0.10953725647017998,0.14302573581311975,0.10745134439590372,0.17719501751792555,2.2321666962773725,2.4773200702874307,1.5049188385661512,4.787186635140285,-1.610902308914701,-1.3731752735237075,-1.7756427073387735,1.5765220081833595,-2.919827790229299,1.5241216426681783,0.02754114915194446,0.014691146888610698,0.13508658521113545,5.075362132608068e-06,0.10994242283228979,0.17236932809204147,0.0784368864231693,0.11765253590211718,0.004215174395201635,0.1302236687625879,24.917185499162365,25.378313961238874,28.906185593054705,78.72569519444234,25.381866663920704,68.04454107774293,67.53058883527149,30.26774841165302,78.72569519444234,29.07098947426448
100.0,1165641.09906091,1946344.11935752,0.5078580386002285,0.6486756272387741,0.38284823435567994,0.12500980424454855,0.7488569733230301,0.29494014920570033,0.49446628756326383,0.19501625343269544,0.4524803856915157,-0.3202526594926083,-0.12237933865313941,-0.1911633890474466,0.2418220953047983,-0.31425611394441494,0.2772012023643657,0.13191392526615603,0.203017803702032,0.11533309506012748,0.09381891657877306,0.19528940301338135,0.09032049975815035,0.10897453810697708,0.14611319304060852,0.10770822909070263,0.1787112216617032,2.2358530277270923,2.435580912346924,1.6908958641145122,4.822912075643084,-1.6398875440807423,-1.3549453222782477,-1.7542023335743544,1.6550325831123949,-2.9176611350630917,1.551112458338526,0.02729141096261801,0.01640314179413761,0.09356526440886312,4.3744299224574206e-06,0.10376122480806674,0.17809067030095477,0.08205962915266278,0.10064455613549221,0.00424250746789854,0.12362246471242269,19.673361526983612,20.15929144615532,23.483740981397496,68.88380788287947,20.546019897426564,57.36077238973355,57.0287047610934,24.702221285491248,68.88380788287947,23.54421275230712
120.0,1162147.77912165,1881157.78688081,-0.28701133531485884,0.27828445630809,-0.6993748212964441,0.4123634859815853,0.7077296883817014,-0.26912628497648083,0.334670347820387,-0.13158493602768048,0.423365673932735,-0.00011103268488173645,-0.1362797616140881,-0.2572859839638456,-0.13761370682896304,-0.30401395788680163,0.30171046777661015,0.125797785177721,0.21136245951551633,0.11679742542524318,0.09463253737571582,0.13362981791892595,0.09079379638464845,0.111977253719398,0.1097723513602781,0.10898897103137903,0.17719063659772072,-2.139356305806754,1.5833954079996808,-1.126608189766153,4.473785504153429,-0.0008308975243018043,-1.5009809815280561,-2.2976629218696005,-1.2536281233268682,-2.789401120222274,1.7027449845534963,0.03452107892213245,0.11607765743110257,0.2622535739051668,1.81613697145299e-05,0.9993384794050586,0.13610115659483824,0.02338933722994649,0.21251978384927506,0.006182391542361252,0.09131721846866744,10.90819600760953,11.252261621278185,19.03503303566072,72.71912919347929,11.270198282674906,67.30242318921209,66.02975635446424,27.445730955155476,72.71912919347929,19.39675818665661
130.0,1179151.84211349,1871283.07634361,-1.469314424402966,-1.0805470706970193,-1.402686666582989,-0.06662775781997698,0.6996848186935627,-0.4607424957488548,0.8054910295152192,0.01678326084443204,0.42184789286387303,0.5780411494979477,-0.13850038538498086,-0.2735518442963486,-0.12128501495402383,-0.3054297299071236,0.29321713854198034,0.12923720652972331,0.18272704097060072,0.11215591369197925,0.09497757440257588,0.1520548269862569,0.09086344875145809,0.11098704741324981,0.1087299477970463,0.1100942407030704,0.18867063560086125,-3.5650917264517665,4.408165453983442,0.14964222832266297,4.4415526035210275,3.8015310724084577,-1.5242695196814036,-2.4647186376424997,-1.1154701847223603,-2.774257108788121,1.5541217508923357,0.0005310096287189261,2.3557904125512862e-05,0.8813090139344684,2.0643315807207495e-05,0.00023171325662030395,0.13018676155837652,0.015190386609387584,0.26697451936938804,0.006458344334390464,0.122903169379709,15.662089656392267,15.676969962295631,24.072284069082112,68.25129403905119,16.05218467597456,62.763697032772825,61.02150577834308,31.112827629082304,68.25129403905119,26.439198710501465
150.0,1150164.33155849,1889923.88301697,-1.0343339402364373,-0.924307825858084,-0.34788977358582696,-0.6864441666506104,0.7216481254809761,-0.4161216695258876,0.6236169103505762,-0.10440424560581055,0.42256066860800756,0.11567826238980455,-0.13633653177588978,-0.2312743647924926,-0.12294570544803918,-0.3032068742225698,0.23948733672102687,0.11975179342286556,0.24617918445854406,0.11048506411870102,0.09422919977691878,0.1402696323041279,0.09068723691697617,0.11427091582042193,0.11983218649179676,0.10826397913312218,0.14816449006926016,-3.47486795505839,2.5331829403943438,-0.9449625289952543,4.484391988984213,0.8246850047984359,-1.503370666157856,-2.0239127614584183,-1.0259823261795824,-2.8006256249804418,1.6163612253454078,0.0007216851750386187,0.012650027791578306,0.3466591905077361,1.740956885469598e-05,0.41125773328445847,0.13548475643044383,0.04529700104872298,0.30705316726066034,0.005984847104507022,0.10875627773998779,15.704112536431102,15.810473221605593,20.150738122777135,63.3611812903132,15.851560453528169,57.346979126408584,55.718017252158525,25.580981388103563,63.3611812903132,20.826732958438882
160.0,1175321.45695792,1898497.01044895,-1.2020601277394511,-1.4026398751992215,0.18458124937848153,-1.3866413771179327,0.6887443628384866,0.361315031352831,-0.03032596499806746,-0.11647503867542265,0.4352391976280081,0.011413226194824428,-0.12987870366360146,-0.23300831217233334,-0.02518659332216357,-0.3089901910282153,0.5242936202259914,0.14005905980144479,0.07807061228693157,0.09847986858668012,0.09482694086874888,0.09874840923721416,0.09098558761426187,0.11365939066813521,0.12001509573100262,0.10752810253972318,0.21357360471757628,2.579733377227082,-0.3884427713543601,-1.1827294283288317,4.589826410517956,0.11557883598314471,-1.4274645805908182,-2.0500577277655423,-0.20986187753093882,-2.8735761510723923,2.454861502755935,0.011147522018470529,0.6984065864089593,0.23935587525906968,1.1397595461582385e-05,0.9081879140011382,0.15615582242023365,0.04263267345904462,0.8341468219521082,0.004835236734581711,0.015591395114013931,27.957890373284158,28.069619378949344,39.171219938598306,75.6256720539505,28.13195340022432,67.67301887617907,67.4281728055222,43.59655564295938,75.6256720539505,39.40263381684568
170.0,1165706.56389297,1901501.95688375,0.010594541236042749,0.25440476969170706,-0.03470266749075668,0.045297208726799425,0.7175148857342903,-0.052022244619792275,-0.061093916914889836,-0.10994153375990032,0.4337675348467681,-0.05519219955837653,-0.1305709675169657,-0.22202944165176475,-0.02912257007637975,-0.30986930675809016,0.4392972480503929,0.14960933837267296,0.09011693103997874,0.09456597661836284,0.09429694026117277,0.09876539975761331,0.09084472666872997,0.11456082943559424,0.11707603791445252,0.10732149060343613,0.20143128435346289,-0.3477205713603667,-0.6779404958629431,-1.162590793130474,4.600017069963976,-0.5588212035168931,-1.4372982594036474,-1.938092127524173,-0.24874919407214324,-2.8872996919423053,2.1808789506576005,0.7286856745202097,0.49917119310519453,0.24740248335319068,1.0936843760586914e-05,0.5773702978316184,0.15334859932886724,0.05506326380675154,0.803998485716899,0.004643047359309724,0.031228494520951257,11.05377181394772,11.07112386665945,34.12180066994265,79.83946845397077,13.308166100240813,71.23591951307546,67.94319996667093,42.07854521086123,79.83946845397077,34.802256029044074
190.0,1175756.53587033,1881859.32211346,0.5981011076737026,1.0278045010173449,-0.018029883179794037,0.6161309908534967,0.7179110756991665,-0.1908769637275871,0.18685788867496544,-0.1072019947328548,0.4273289483983355,0.38510147330634104,-0.13390185064552093,-0.2604029544286144,-0.09606608397714954,-0.30526942532493656,0.39765557612669966,0.14483110147735,0.11586156121421207,0.09805324011297291,0.09493879962183956,0.16400503630115043,0.09088756205975214,0.11145929301844666,0.11027260131769974,0.1091627719857656,0.19643569421192758,-1.3179279987554204,1.6127686069195197,-1.0933039500718291,4.501099130181476,2.3481076068859705,-1.4732692528103013,-2.3363054562486534,-0.8711691102704591,-2.796460915858224,2.0243549815222637,0.190147038063658,0.10953574301982735,0.2765452603705495,1.6285906642577214e-05,0.020577309243784928,0.14341034847755982,0.02120701081290854,0.38547683607128835,0.006057461187193864,0.04525078034702833,11.06200320042346,11.247465811568034,26.99170416276063,73.96336305250064,11.321095164259678,68.46871177857363,66.30352688836525,35.579442366020814,73.96336305250064,28.366378974546986
210.0,1163335.47601876,1890260.80487328,-0.6466627931415028,-0.2435046004764953,-0.5625936772973334,-0.08406911584416932,0.7239178680981213,-0.3520599131127602,0.19096123195755824,-0.10920545508398861,0.4285873274111635,-0.03245278692821796,-0.13271016012949444,-0.24101455952308418,-0.09316237790202307,-0.3050808077821733,0.3731057340488518,0.13443028189658515,0.1409507289910159,0.09442303194595336,0.09456145190308166,0.16089336842721091,0.09085510732266297,0.11325819717427706,0.11405441367158516,0.10810541971900525,0.18366919954920832,-2.6189033314948613,1.3548084023725053,-1.1565552687028366,4.532368304268775,-0.20170369509604608,-1.4606791411096722,-2.128009853028306,-0.8168239606253221,-2.822067650032343,2.03140066469822,0.010009804100184155,0.1781341770262961,0.24985099671173078,1.436814548752314e-05,0.8405047339961642,0.14683028242824606,0.03547149656642345,0.41571794744148005,0.005623414890016309,0.04451978348726989,11.691935828212777,12.087010863325293,27.36675769218239,76.42903150517762,12.321738496562222,68.11607382603876,67.24624668468977,35.74315339926059,76.42903150517762,27.70702919213794
220.0,1159883.32292754,1897892.77774439,-0.9838759059020781,-0.4858319400948166,-0.7429975260480346,-0.24087837985404348,0.7386771209158081,-0.36674901393572085,0.2971628972933949,-0.10095361296571467,0.42911815190336877,0.06636614998796075,-0.1321236001914042,-0.22371332998043073,-0.06720870730497588,-0.30746248251761726,0.3291634076887831,0.13634921886966875,0.20208549693404773,0.09330666406846354,0.09428763899684059,0.146349988483448,0.09077570249157146,0.11400141350606682,0.11626388489916435,0.10754430296783579,0.17002446704376162,-2.6897771543985365,1.4704810676759077,-1.0819550133272389,4.551160220670577,0.45347560786085533,-1.4554952103363992,-1.9623732995953191,-0.5780703729560214,-2.858937889155995,1.9359767062469992,0.00821428035513008,0.14416233476869642,0.28153605612899474,1.332260289188354e-05,0.6510608468930794,0.14825665978339816,0.052134440243570106,0.5643468607166222,0.005048251542731478,0.05532488443156509,13.257128990607324,13.31764927816811,28.73286097691114,74.61233919992853,13.356943890176673,68.69751141778892,68.64030785944709,36.275238259782384,74.61233919992853,31.321858546361195
240.0,1177486.45894394,1852436.46589406,0.7395622773455921,0.9849485328585526,-0.13505860106114484,0.874620878406737,0.6728886691217976,-0.32116336803805406,0.4973834447908198,0.19695043266158524,0.41311572204407326,0.48345031057983456,-0.14651137094667446,-0.2877994459995118,-0.18130932687912185,-0.30587059539162026,0.16104955669286083,0.11562854659686175,0.2204094151245835,0.14194064890856184,0.09494517554887089,0.1391537391884169,0.09084885654560394,0.11111167075836957,0.11124858993395316,0.1111151092523529,0.18354114199831711,-2.77754393262235,2.2566342935472172,1.3875548278524548,4.351097563998197,3.47421717446797,-1.6126936157212861,-2.590181967701472,-1.6297674153601662,-2.7527363060676047,0.8774575277206105,0.006397515540337078,0.025920251171330826,0.16795552750727288,2.9481137458068617e-05,0.0007232697936426209,0.10955206087987727,0.01083317469468423,0.10588680014938608,0.006869824672996826,0.38206761419864976,15.843790372924945,15.887298978540954,20.085709147821518,58.337345416251715,15.955737772309336,51.59686222982501,50.95247639455919,24.908979780051993,58.337345416251715,21.174265802028362
250.0,1155108.3249071,1897455.04718398,-0.7271218594276423,-0.14218038645830866,-1.0366418121505074,0.30951995272286514,0.7507516541205914,-0.4044728693611492,0.5605761755257147,-0.09163704058627525,0.4274233148902379,0.17296359774811076,-0.13320395181363384,-0.21938628370637667,-0.08432977199897033,-0.3068348625177194,0.2733019283261128,0.12468227292892654,0.23533475067998225,0.09945855933320005,0.09412844466895905,0.15561230894029546,0.09069493723658359,0.11455233018798794,0.11854909283376419,0.10773640065615184,0.1555587763287283,-3.244028680738869,2.3820373910184176,-0.9213590182749217,4.540851773270512,1.1115033182527518,-1.4687032801639495,-1.9151621215068195,-0.7113489439959022,-2.8480147902564896,1.7569045911531762,0.0015431766307889305,0.018858051307008895,0.3587918560333099,1.3886683306766472e-05,0.26867012709139493,0.1446434086836508,0.05795550630244153,0.4783084399246159,0.005212765858482994,0.08159559502368961,16.320317084109575,16.403732133405892,24.753632257363908,71.27725874693374,16.474741281097284,64.75158525606004,62.40352928688898,30.682235482985682,71.27725874693374,26.046254802736158
260.0,1176356.59423889,1901743.42939598,1.8645645948397511,-0.014024339754570514,1.2342488701274306,0.6303157247123206,0.6761802671792025,0.40551298580346,-0.027653247242386346,-0.11454029627326758,0.43755304029295367,0.02199810964434738,-0.12960382993883818,-0.2286570677728609,-0.005690098360078872,-0.31036317663191815,0.5291356498213677,0.1399087158444453,0.07776933378464142,0.09867878514379669,0.0945882493952406,0.0985163099678695,0.09098821354582223,0.11410119461004938,0.12089923188403187,0.10736338646950914,0.21431611871908895,2.89841117728735,-0.355580354062999,-1.1607388164168941,4.625871005019045,0.22329408857804287,-1.4244024021151804,-2.003984871098993,-0.04706480158233668,-2.890772979856222,2.4689493864664604,0.0044925994856452765,0.7228062534694912,0.24815198321423176,9.84728259267476e-06,0.8237027864405104,0.15703800028120182,0.04742210734771437,0.9625432162299292,0.004595530206412708,0.015021111455681482,28.363900405570934,29.47038295915589,38.24866175881695,78.1871730587123,29.64686212416229,66.60712415489714,65.25250922695884,43.176057245870894,78.1871730587123,38.99942821585193
280.0,1138825.73519593,1902065.79330028,-0.5516896000390047,0.07081629482374419,-1.2212198270220807,0.669530226983076,0.770012403158194,-0.3267637486612268,0.659694228683913,-0.053174814035642365,0.42894322116244665,0.2494236445311997,-0.13516499822515032,-0.19400465007288847,-0.09670574551650685,-0.3078820691910729,0.23856908721411627,0.1180498297002758,0.2604867233356487,0.1138015352468957,0.09367500239065332,0.16551156847033266,0.09030052984549215,0.1141696329607329,0.13450869023449435,0.10847330755550805,0.14385369547321764,-2.768015417649208,2.5325445390699155,-0.4672591975167829,4.57905748828938,1.506986169223017,-1.4968350513161228,-1.6992666529777996,-0.7189553726819871,-2.838321022280281,1.658414727750477,0.006575311445761976,0.012671839306383824,0.6411985895351047,1.1904876531064441e-05,0.13455632178925414,0.13717576745170404,0.0919725288675051,0.47362677268320563,0.005362859514349977,0.09995897825612918,12.22959094548973,12.718652162599872,16.009413320190244,61.12639178309789,12.767663652796957,48.20784198146549,46.479255717040054,16.56160886242944,61.12639178309789,16.1725114460282
290.0,1166854.40799004,1862752.12183966,-1.553690936020862,-1.222399989517175,-0.7524863587058759,-0.8012045773149861,0.6781183436758352,-0.35446643071367845,0.5675041392699645,0.09140746350537027,0.41461975518955024,0.3085839829340939,-0.1441930139536849,-0.2799192728918201,-0.16648803947773083,-0.3048946414950968,0.16995607126535556,0.11201283454701187,0.20652302397280234,0.13620592534104817,0.0948182633379021,0.12938228340379115,0.09079635976870444,0.11120943204426066,0.10842872272593855,0.11054871237505734,0.1803795273768807,-3.1645162105500386,2.7478976840117393,0.6710975552384647,4.372783687378638,2.385055935139353,-1.588092455699806,-2.517046151089181,-1.5354606721554898,-2.758011694072784,0.9422137519534208,0.0019880372587372562,0.0069655650513675985,0.5035040966422293,2.7078410045322028e-05,0.018711445483095383,0.11501112567838141,0.013211806648835952,0.12741745465908313,0.006766808145797897,0.3480583473905223,17.317021559332936,17.384995823394014,21.90465834118374,63.782247522913444,17.567791813995182,58.936660379369265,57.84291048629342,27.89355840910376,63.782247522913444,22.426687141565925
300.0,1178284.91449668,1878463.5617263,-2.059791410157967,-1.3788571831382184,-1.3678733043313518,-0.6919181058266151,0.7131820030392841,-0.33111887038078447,0.3694897788848459,-0.0798608650172337,0.4257870336863772,0.5196470149533107,-0.1352470216193722,-0.2655269153058625,-0.10133415564744555,-0.30533716866010885,0.3667973334847714,0.13844734814755782,0.12764649856708818,0.0972588497053095,0.09498849131550262,0.1630873991134308,0.09088161270806752,0.11119886706801216,0.10977754208328253,0.10952398157907853,0.19444884612659322,-2.391659174489037,2.8946330924279153,-0.82111669281725,4.48251180526842,3.18631002626932,-1.4881670515004668,-2.387856300221649,-0.9230863956725192,-2.7878567256035085,1.8863435849137058,0.018394253473769495,0.004543244739136237,0.41327875207896736,1.7540611194664e-05,0.0018555051753800405,0.13944389413507968,0.01857634038949611,0.3578948814370053,0.0062100326097135295,0.061770882227757715,12.845139472713171,12.989333410431161,25.98613760572841,71.65846770342306,13.073717527003359,66.66223592674744,64.09816399912339,32.28035372630405,71.65846770342306,27.239466963762354
310.0,1161268.48644883,1872085.72671236,0.07454586964381757,0.5934612844016345,-0.8687735159379875,0.9433193855818051,0.686602926744636,-0.33632713463090025,0.49690556821073906,-0.09955657333815139,0.4179903852871708,0.08857255658820994,-0.14096642355119804,-0.269427593552316,-0.15176541748007452,-0.3042028341776463,0.2081932775935453,0.11147246721246822,0.20448658176504889,0.12524387519932942,0.09466240455107304,0.13248454473886767,0.09076622808395776,0.11147014985569806,0.10800128696219641,0.10980358567837115,0.17559842543896312,-3.017131880555363,2.4300155243519788,-0.794901732158192,4.415590194116115,0.6685501072052592,-1.5530712967471298,-2.41703804920958,-1.4052186020079265,-2.770427143141715,1.1856215514068602,0.003142234788781764,0.016644347542039573,0.4283081562100247,2.2877304802486386e-05,0.5051222478598824,0.12315387672046561,0.01721909202880103,0.16265194987486337,0.006529889653332895,0.2382158273510083,14.322773666626711,14.402850183686278,19.758934044015074,68.0454189467943,14.436391751689024,63.34384015669296,62.16704089659506,25.8598679751208,68.0454189467943,19.930454334156103
320.0,1165779.32370104,1908078.03624988,0.7125318948006399,0.1699079893534482,0.7243606551851107,-0.011828760384470782,0.719772622263821,0.23683974345325548,0.061263888436532854,-0.09142820960193315,0.43874313730126774,-0.02719426375266829,-0.12874433571299257,-0.21351009822473593,0.027637019055807024,-0.31191155962967604,0.4365981186507465,0.14405931583878565,0.09706534263984776,0.09191030247766421,0.09396435049959924,0.11613807183352629,0.09076482188781768,0.11329023125945324,0.11753813742374754,0.10717681253031312,0.2046692877952088,1.6440432336795132,0.6311613060888994,-0.9947547460650756,4.669250997516755,-0.23415459998034818,-1.4184386972313603,-1.8846293793483635,0.23513235500891314,-2.9102522482785838,2.1331882440887013,0.10289839575314917,0.5291875363251853,0.3219440481540461,8.250805497999624e-06,0.8152813146722496,0.15876705258166815,0.062004318528567214,0.8145241866447246,0.004337208163244391,0.03503496666173677,10.71261161822101,11.892877091632464,29.181400140571178,84.32715610994944,11.914832359591404,71.33105472734091,70.80793382044197,34.83248375239315,84.32715610994944,29.55961580578641
330.0,1176288.17926282,1903902.00526999,2.0378944978633697,-0.45763189696917017,2.1616039197204566,-0.12370942185708689,0.6649899112991661,0.4233028063871582,-0.02658110382998188,-0.1112773054006448,0.43828026187930685,0.027443634093065744,-0.1294158483509163,-0.22584552277916833,0.007968742665776421,-0.31137305833297474,0.5243808934735996,0.13904730020043485,0.0776677266836232,0.09804913479849922,0.09451896118022882,0.09862994345122873,0.09097708140568339,0.11435496601157759,0.1213397862328336,0.10722791357341845,0.21385409510441758,3.0443079856780595,-0.34224130105235456,-1.134913690256735,4.636955975887142,0.2782485027646424,-1.4225104427545596,-1.974951597259914,0.06567295784158997,-2.9038432993455485,2.452049810959021,0.0028912249489411552,0.7327939907283808,0.25877144846468203,9.412997641329161e-06,0.7813212744756274,0.15758496147850504,0.050669850806159066,0.9477522333305453,0.004420689594138301,0.015707497206492557,27.18924130899488,27.296526458574355,37.90314838179581,77.89076432324028,28.281444717664144,66.4069315220668,63.93879090835254,42.18626155780685,77.89076432324028,38.61850226412908
350.0,1170448.20024938,1897969.67528046,0.09842903714227288,0.08156551459423869,0.18641472568018957,-0.08798568853791669,0.7033246053248885,0.22157477711590662,-0.039962151043665434,-0.11327216235795408,0.4338026307247249,-0.01850798842343454,-0.1304182683394189,-0.23089913023242134,-0.036563302583724644,-0.3084005040707487,0.4873472238485207,0.13839112877998858,0.07827166728544768,0.09603883447476119,0.09462065738016948,0.09648213462902434,0.0909288385383543,0.11415834659565588,0.11839886859799131,0.10751258236469728,0.20750257645657505,1.6010764495472953,-0.5105570435586623,-1.1794412435078205,4.584650357921112,-0.19182813994112083,-1.434289389767227,-2.0226215350705496,-0.3088146281859399,-2.8685061533041063,2.348632157589185,0.11210352111257317,0.6106399164816312,0.24065677631648202,1.163875367949863e-05,0.8482151326584291,0.15420338352707977,0.04543219040890816,0.7580212912000976,0.004908064233659336,0.020549709356684806,22.27242768886968,23.610522314333856,40.695419736424455,78.585365277624,23.70790679186252,70.68230323008731,67.71577474419693,44.83355421283638,78.585365277624,40.8817755541773
360.0,1166449.96254966,1922826.81834361,0.3224575400609793,0.441713350488125,-0.22690446776964282,0.5493620078306222,0.7308920850855389,0.33013655358321825,0.43888800906310205,0.09961195023764863,0.44630980510380186,-0.2865773162746156,-0.12511788383387826,-0.20086652920552994,0.19842026197488763,-0.3136844004989713,0.29740649184906054,0.1371481716692384,0.19638957568113352,0.10951466330652516,0.0937429275796104,0.1773638001765991,0.09050033159277217,0.1103959220900045,0.1255370373854136,0.10721960692015638,0.194981611596788,2.407152421830397,2.2347826127782837,0.9095763729724538,4.760997086684507,-1.6157599013399229,-1.382512987873636,-1.8195104076558717,1.580571487964256,-2.9256253544425306,1.5253053321975918,0.017668670205720906,0.027363723693716625,0.3649483656269461,5.657208771252683e-06,0.10888643218057298,0.16949322732672167,0.07143504044406651,0.11672264941620585,0.004142830059878106,0.12992847355687656,19.556057736068823,20.379565502516478,24.92039312396812,82.75053308768855,20.691106613209016,71.54289614945368,71.06482734609104,31.7314350370246,82.75053308768855,25.025909151085084
