station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_BS,beta_RD,beta_LUI,beta_LUM,beta_GBS,beta_TS,beta_ES,beta_BD,se_Intercept,se_TL,se_BS,se_RD,se_LUI,se_LUM,se_GBS,se_TS,se_ES,se_BD,t_Intercept,t_TL,t_BS,t_RD,t_LUI,t_LUM,t_GBS,t_TS,t_ES,t_BD,p_Intercept,p_TL,p_BS,p_RD,p_LUI,p_LUM,p_GBS,p_TS,p_ES,p_BD,sumW_Intercept,sumW_TL,sumW_BS,sumW_RD,sumW_LUI,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES,sumW_BD
30.0,1149789.47306214,1901420.43035568,-1.1242960745463202,-0.052938523398501136,-1.3433975608842674,0.21910148633794724,0.8972282941427405,-0.03411448351549645,0.7297333460114117,0.15803910081080397,-0.12761728254830956,0.4755668732766179,-0.10907667211147666,0.03431429034037493,0.06678041825685442,0.07177437368630894,0.4946967894440067,0.08913489749606615,0.2223062162488783,0.07629696800007287,0.10706887545125368,0.12342842641802206,0.08164190639005477,0.10200760097583858,0.0855679190374182,0.06300268411779454,0.203989552680918,-0.38272870080993865,3.282559337856994,2.0713680366781158,-1.1919176512357335,3.8529768796208144,-1.3360377891024342,0.33638954364295437,0.7804375636113325,1.1392272359716324,2.425108457479757,0.7026274049675791,0.0013627674673841364,0.0405614310746473,0.23574740638462424,0.00019254304089610718,0.18417474533690315,0.7371901730303794,0.43673681640672957,0.25697583342877234,0.016859633524660134,16.60364906237284,16.21956541014218,72.068434933903,19.185907582467056,72.068434933903,72.068434933903,23.489834783484284,49.69432300599336,72.068434933903,16.21956541014218
40.0,1174769.55910141,1899173.22932958,1.00379349027062,0.3284365565251781,0.8051847741829274,0.1986087160876926,0.841168106460392,0.22439146154199757,0.07787501473954163,0.1480008085167588,-0.026100249477211068,0.47631879304188285,-0.13581516124997955,-0.12532721980382,0.03534603277847252,0.053137659220246256,-0.12318421716413658,0.1165390488091546,0.0642535364065313,0.07838054583387714,0.08954339632198689,0.1242200504735462,0.08140057713994113,0.10118236452655133,0.08564006453341884,0.06878875444313896,0.13337983134492531,1.9254615842065355,1.2119957763387126,1.888233960891745,-0.291481567031005,3.8344759257952425,-1.6684790946443868,-1.2386271104677813,0.41272776907681613,0.7724759613749081,-0.9235595511106736,0.05664094576843473,0.2279982735018327,0.06151431035106024,0.7712081487551428,0.00020584153339067482,0.09794117432288377,0.21800595042366497,0.6805745380952424,0.4414172673737249,0.3576494358371931,29.505800587266265,28.579753300762185,76.95581310046977,39.07606565450791,76.95581310046977,76.95581310046977,44.87903844752226,60.23684345941193,76.95581310046977,28.579753300762185
60.0,1153202.40157732,1920656.94749359,0.6478236410218511,1.1194031311754733,0.048977396285924624,0.5988462447359264,0.8732393364834473,0.44194306604249156,0.5137472949466063,0.1719811741611485,-0.0814227989593787,0.4801362718273048,-0.10395609422915456,0.15079230383513292,0.11214015903516304,0.06409692139224547,-0.3344546244207793,0.08677805839635892,0.1647036049630547,0.07550083252253459,0.10875687987308813,0.1228035941069488,0.08192794464698297,0.08968828940861354,0.08211927612850771,0.06599456093158051,0.23744790642293437,5.09279735234356,3.1192231345625188,2.277871228900921,-0.7486680295940226,3.9097900620820383,-1.2688722349509445,1.6812931189726876,1.3655765652351335,0.9712455161069651,-1.4085389484338504,1.3941560477061985e-06,0.0022920892433193354,0.024581743633033015,0.45558582430955796,0.00015663043421898634,0.20704890165350884,0.09541993828341327,0.17473697083680087,0.3334644284336067,0.1616694567173641,16.610893820718744,15.272872536869848,81.00881451005566,25.083331113973642,81.00881451005566,81.00881451005566,26.1874226531424,63.16863672217891,81.00881451005566,15.272872536869848
70.0,1175981.49715054,1898986.07233741,0.7725123001457409,0.24547816306634784,0.7252042748031925,0.04730802534254841,0.8382638158881598,0.22440701362918028,0.07756535290455158,0.14731172191751382,-0.024183602364558354,0.4763150809703732,-0.13772604975053743,-0.12828631116287315,0.03353759115139182,0.052000803986549944,-0.1238006147935551,0.11724944497105569,0.06427195595697031,0.07856105229312156,0.08992544756130336,0.12426798227235647,0.08145351308759514,0.10122157665897778,0.08559774279814868,0.06935365701806785,0.13334633635491203,1.9139281527906389,1.2068304402697985,1.8751240928886048,-0.2689294634655232,3.832967046382388,-1.6908546302039393,-1.2673810801730372,0.3918046207185405,0.7497918094355546,-0.9284140695403118,0.0581147121610695,0.2299740429782975,0.06331218344165687,0.7884658422317973,0.00020696383104464497,0.09357316524360859,0.20757944145598264,0.695927682808095,0.45491126254212333,0.35513739640263076,28.700840397532478,28.1386049066108,75.58822450877103,38.573368822504065,75.58822450877103,75.58822450877103,44.749196363833065,59.37460549995507,75.58822450877103,28.1386049066108
80.0,1168782.69906383,1926475.82647501,0.390457527873286,0.3396612743421786,0.33334887825215,0.05710864962113604,0.8321840606667718,0.4636669826698504,0.547476025470305,0.1727131320957197,-0.11664029355099109,0.4810598216450504,-0.10704773235319233,0.12947276084411596,0.11040885287506083,0.05701694392583545,-0.28234747865986226,0.09735958608414004,0.17494331743299543,0.07588664634163617,0.1636546972278936,0.12296337083090071,0.08207788403484632,0.09382982495385409,0.08205503059035454,0.06958634030549637,0.22310533208982974,4.7624173573328505,3.1294480606839548,2.2759357597406233,-0.7127219415435802,3.9122205124532905,-1.304221394252135,1.3798678715194368,1.3455464226959808,0.8193697739458773,-1.2655344272371745,5.624060811432632e-06,0.0022198992935509375,0.024701167352364113,0.47746148558779067,0.0001552463480849249,0.19476245187742983,0.17030422132271267,0.18109584086702574,0.41427034002159013,0.20823784823700472,20.845574043720845,19.901443405440453,80.52901546685307,26.398240414845468,80.52901546685307,80.52901546685307,35.84842252097657,64.04782425485003,80.52901546685307,19.901443405440453
90.0,1162299.35492979,1931030.29073525,-0.26334208205689497,0.021981260687432835,-0.05125174657683705,-0.2120903354800579,0.8431634924295062,0.45321193089720446,0.5714239501215858,0.17519195995351164,-0.0941979167651013,0.48158874833076426,-0.10394299706977596,0.2044157941080976,0.1162890165149777,0.059644113789364205,-0.29240644895303464,0.08915764681933379,0.1728337999474802,0.07561480314048447,0.16764965680806063,0.12273948760914614,0.082234644183224,0.10115766766030343,0.08185535691183549,0.06876319634166744,0.2307877669795776,5.083264835551107,3.3062048644144086,2.316900298318877,-0.5618736033140047,3.923665950638023,-1.263980626439927,2.0207642073613665,1.4206647054294799,0.8673842544056161,-1.2669928427311734,1.4525009931168539e-06,0.0012620215705788688,0.022279377597520886,0.5752955935777604,0.00014888372323105693,0.20879302853227272,0.04562725374138436,0.15811996799139963,0.38753781830927947,0.20771773671253466,25.526932022853302,24.2686756967515,78.72569519444234,28.9812659180759,78.72569519444234,78.72569519444234,31.59698320237551,62.81543604872363,78.72569519444234,24.2686756967515
100.0,1165641.09906091,1946344.11935752,0.280722892158437,0.41200034808243474,-0.022252550188832307,0.3029754423472693,0.8286269809601694,0.44351510892729373,0.6072212526850238,0.1790766667004218,-0.09808896422921504,0.4829681379907239,-0.10189522293665705,0.21960245635072062,0.12296364702017001,0.05867603143854071,-0.2529729114288303,0.0898223786182842,0.18014537468165678,0.07559698543038461,0.1814833332615821,0.12254218061399068,0.08270783676683734,0.10432266832514833,0.08210272121806815,0.07066766366435545,0.24171745561898822,4.9376905371442925,3.370729077879865,2.3688334353666662,-0.5404846961226677,3.941239951589235,-1.2319899409763444,2.105031052946933,1.4976805299007518,0.8303094852156081,-1.046564513849524,2.7017187966631327e-06,0.0010214127742745574,0.019511375953943446,0.5899080729572388,0.00013959598616610164,0.22046593379999807,0.03746574529855805,0.13695608582582927,0.4080842366303118,0.2974951986352115,20.846820953685757,19.031935038454073,68.88380788287947,23.501389250364934,68.88380788287947,68.88380788287947,25.874948033207193,52.32066703274524,68.88380788287947,19.031935038454073
120.0,1162147.77912165,1881157.78688081,-0.0180432762742621,0.26934452239826595,-0.22391109948690988,0.20586782321264777,0.7896059138934733,0.056784616928260784,0.17210054859836682,0.13531418920331126,-0.011768828507081226,0.468257837215035,-0.1425415123148571,-0.08287237805584798,-0.011924611996811633,0.07173176121644487,-0.011739131553351262,0.0923326584194348,0.18353774870860468,0.07788311923962303,0.08063810103848806,0.1240888426342741,0.08136641549346696,0.08724473513391413,0.08020466685231897,0.06114812975304499,0.19382491377309932,0.6150003465762702,0.9376847531872246,1.7374007426049543,-0.14594625066212855,3.7735692208454794,-1.751847017597844,-0.9498840007783287,-0.14867728356466398,1.1730818506819964,-0.06056564826900245,0.5397695267881462,0.35037157757964055,0.08499368513807791,0.8842193361947581,0.0002560692670696648,0.08246585263141148,0.34416318451855776,0.8820686850624606,0.2431870349145747,0.9518102612549677,11.288639391906345,10.743805947523986,72.71912919347929,19.056426304219492,72.71912919347929,72.71912919347929,29.390107823835,57.22551114847136,72.71912919347929,10.743805947523986
130.0,1179151.84211349,1871283.07634361,-1.66482811682524,-1.1218392603172815,-1.3646337308015828,-0.3001943860236571,0.740780469202948,-0.3001881893338378,0.8871108140510232,0.13309243126331013,0.093748605644034,0.4647425073469434,-0.15648386016758048,-0.17699844389900274,-0.018489097324119956,0.06479832628827763,0.591792040554029,0.09720244440765612,0.15116553801322308,0.0783514378598978,0.07787813784787116,0.1241992603495549,0.0821083155798373,0.08631853335607048,0.07820402510615843,0.06150193452915501,0.1720833578604091,-3.088278192623246,5.868472574572016,1.698659717021353,1.2037859177779078,3.741910427155043,-1.9058223160774108,-2.050526544153279,-0.23642130055354366,1.0535981800305803,3.438984733399263,0.0025240530802089767,4.3269292770978185e-08,0.09208726558973111,0.23114435234985575,0.0002865774450322872,0.05916969909610656,0.04258615029208293,0.8135263553975023,0.2942755805884246,0.0008141151794690677,16.07521409722487,15.530585133682857,68.25129403905119,25.387310514043325,68.25129403905119,68.25129403905119,34.618312572258766,55.366811629297636,68.25129403905119,15.530585133682857
150.0,1150164.33155849,1889923.88301697,-1.18594334722869,-0.661261242366086,-0.946869955250571,-0.23907339197811894,0.8486516153606387,-0.08216444948572232,0.6903238092005284,0.14254744264680125,-0.09444331565179115,0.47154508117081295,-0.12154329133255458,0.036231813895706684,0.007472928390740095,0.07830990532310791,0.48935371466033994,0.08929030313961228,0.21925195785108031,0.07751966719504093,0.08413566285027936,0.12386892863437024,0.08160584059862672,0.09574175509324293,0.08511387984994197,0.0612888560497183,0.20614667396049624,-0.9201945406910744,3.1485411394565888,1.8388551938458304,-1.1225122908920846,3.8068068107918718,-1.4893945144240073,0.3784327314704071,0.08779917451671886,1.2777185017057902,2.3738132915698387,0.3593973411387582,0.0020907182713094915,0.0685165283601403,0.2639828214241873,0.00022737197598169992,0.13912094177048961,0.7058068501154847,0.9301889990859198,0.2039219672409347,0.019262658811514302,15.876868670894156,15.605621966325607,63.3611812903132,20.665208685815553,63.3611812903132,63.3611812903132,26.493685516405566,45.94214323156337,63.3611812903132,15.605621966325607
160.0,1175321.45695792,1898497.01044895,-0.24185404305596198,-0.7199994240634262,0.47841458146833415,-0.7202686245242962,0.8404417531246453,0.22013823722661788,0.0778205575028127,0.14682133225148988,-0.025153114357825784,0.4762028709775509,-0.137773254687293,-0.12869602705470512,0.032235572666137226,0.05254364503711737,-0.12415464788242958,0.11701121833349054,0.06429347726381701,0.0785928635152001,0.08890418076445276,0.12427834872899558,0.0814526365798318,0.10114890720963819,0.08527186213221549,0.06912130234990961,0.13341651928229553,1.8813430059262162,1.2103958412995721,1.8681254974644637,-0.28292386411464404,3.8317444337466258,-1.691452363880957,-1.2723422388338175,0.378032939120708,0.7601657267846037,-0.9305792757172087,0.06245391692951451,0.2286089434252981,0.0642898395469059,0.7777438348525676,0.00020787747236609752,0.0934586864436316,0.20581816539039574,0.7061030021180705,0.448711177726856,0.35402062642520027,28.763157605093028,27.854176097232056,75.6256720539505,39.3864540694729,75.6256720539505,75.6256720539505,44.806170977645635,60.4890276039859,75.6256720539505,27.854176097232056
170.0,1165706.56389297,1901501.95688375,-0.125850765888733,0.31506741901489377,-0.13231924871263703,0.006468482823904026,0.8664560266868553,0.18016310881761707,0.12095200545820418,0.1535845701576561,-0.058579390308642815,0.4763085507074716,-0.1215910931324384,-0.07797116341935523,0.05455051963442607,0.0590405708549849,-0.0747769216303957,0.11964549443311838,0.07649022083766775,0.0775150234746713,0.0848768787715135,0.12394725970950958,0.08142340749287277,0.0966134872694268,0.08565994589680664,0.06718371293439052,0.13656174642664431,1.505807716966124,1.5812741045014886,1.981352301439232,-0.690168997216982,3.8428324419900655,-1.4933186521711417,-0.8070422217750657,0.6368264544568162,0.8787929138814053,-0.5475685804191365,0.1348583907338848,0.11656190375638964,0.049938069985917696,0.4914784317107448,0.00019973009729465328,0.13809239246140484,0.4213081535470814,0.5255035375475952,0.3813460625154629,0.5850493378523147,13.618661869836354,10.908222504344915,79.83946845397077,34.25602059790208,79.83946845397077,79.83946845397077,44.396089449308086,62.778077891471476,79.83946845397077,10.908222504344915
190.0,1175756.53587033,1881859.32211346,0.18997873015977698,0.6603351749147769,-0.6227983368889491,0.8127770670487261,0.7877305820331456,-0.10984716177434678,0.30418836156024437,0.13549675992960333,0.029925588317788118,0.46979385866385304,-0.15203879052737626,-0.1665266567460864,-0.006531862255201302,0.06253070901345975,0.06147464241244102,0.11216673595816411,0.10990516680047581,0.07837829244737417,0.07929793922723417,0.12423392642847722,0.08171306783135175,0.08759365205405387,0.07975426468016895,0.062474935679173185,0.14318340997870735,-0.979320302369479,2.7677348610231802,1.7287536599573208,0.37738166476223434,3.7815262881055145,-1.8606423007048312,-1.901126997688407,-0.0818998492606686,1.0008927313598686,0.4293419357842005,0.32947746380162735,0.006580614021851549,0.08653690336790217,0.7065855396278778,0.00024890135670024074,0.06534912628905581,0.059788134798158615,0.9348687289307789,0.31898005429024967,0.6684777018210613,12.097804695991,11.042148416160417,73.96336305250064,27.127783916341375,73.96336305250064,73.96336305250064,36.12303418287598,59.99009632634569,73.96336305250064,11.042148416160417
210.0,1163335.47601876,1890260.80487328,-0.658182369485196,-0.14711649042378172,-0.6154628648297369,-0.04271950465545915,0.8409653460287347,-0.02441595733015648,0.3593686599157603,0.14119774949025096,-0.04134457475496925,0.47321293820402005,-0.13496168972975842,-0.06734347809119667,0.007022191198283202,0.06754824445430589,0.18225516232273561,0.10459142719086259,0.14786885787411722,0.07789916735931822,0.08217244268483098,0.12410072386453307,0.08128107485913369,0.09387905440936577,0.08346142093563488,0.06265983557036892,0.17377096254557403,-0.23344128659418015,2.4303201166380535,1.8125707151523363,-0.5031440395844707,3.8131360033046535,-1.6604319020590874,-0.7173429527479157,0.08413697154399861,1.0780150289166837,1.048824036265187,0.8158337816977272,0.016631065240067803,0.07250686286713762,0.6158253198634958,0.00022226585237936338,0.0995518861378425,0.47461706104444723,0.9330938201893619,0.28328309063043744,0.29645832557059965,12.35304551250784,11.195420447022691,76.42903150517762,27.599975032400053,76.42903150517762,76.42903150517762,37.145453825803514,58.98124214226655,76.42903150517762,11.195420447022691
220.0,1159883.32292754,1897892.77774439,-1.06034191007038,-0.48359525809336423,-0.9082009626178094,-0.15214094745257056,0.8775391904797192,-0.02419785395838864,0.4376123057041373,0.15037538795793395,-0.07293556613367981,0.4750910624559481,-0.11944994313024823,-0.046389998862776824,0.04247364050179433,0.06563809935588957,0.31561743979187046,0.10819332949015441,0.191428565792921,0.07759572505633026,0.08144156680345796,0.12396469874719523,0.08153996872094862,0.09573289952435178,0.08556882959490551,0.06490487447229079,0.18330325805222006,-0.2236538432860655,2.286034500083582,1.9379339241790656,-0.8955570109511082,3.832470592493553,-1.4649250545954657,-0.48457739286353174,0.4963681366552555,1.0112969155176752,1.7218321329670871,0.8234234895843426,0.02408360642780812,0.055082793085224346,0.37236011078073716,0.0002073343624116312,0.14566994412315468,0.6288978269083751,0.620582136050394,0.3139974025397423,0.08778861963255362,13.630334978099583,13.236390169302553,74.61233919992853,31.267764368552196,74.61233919992853,74.61233919992853,37.74068305015996,58.607012280142655,74.61233919992853,13.236390169302553
240.0,1177486.45894394,1852436.46589406,0.583548318494847,1.2438622823278611,-0.6973227112611418,1.2808710297559887,0.6981445445722838,-0.130222576026219,0.505580120497099,0.13145885528270349,0.2084962088848821,0.45731679331107966,-0.15714207256407006,-0.17454493543471347,-0.03266317111081869,0.06970184339804582,0.23871281285136892,0.09072613492900644,0.1662534454441543,0.07824624962286146,0.07841915979735678,0.12412688458503256,0.08242754397012525,0.09075941081198423,0.07769724187672371,0.06072233926011534,0.17707962266375607,-1.435336974600744,3.0410204080066836,1.6800658934622563,2.658740662660221,3.6842686807127336,-1.9064267233417034,-1.9231607375272413,-0.42039035520260626,1.1478780996803353,1.3480535437137435,0.1539053618159214,0.002920572695257342,0.0956590994981673,0.008961205912615162,0.00035118053508094053,0.05909048277558265,0.056932410456713455,0.6749847964526274,0.2534011570084406,0.1802905178007122,16.063928953359643,15.83475692989595,58.337345416251715,20.199187959181234,58.337345416251715,58.337345416251715,26.51526393030185,45.37582887610233,58.337345416251715,15.83475692989595
250.0,1155108.3249071,1897455.04718398,-0.889733895051871,-0.46490199310013525,-0.9795758454601595,0.08984195040828857,0.8842636586332487,-0.07497232618185065,0.6805134494960691,0.15128842007307414,-0.09241686853287333,0.47462384445480843,-0.11522594123926684,-0.009614147747123488,0.04250009444772134,0.07017076600896854,0.5122538288570161,0.09594150993432878,0.22106758829696088,0.07723670023979604,0.0861269851166839,0.12382160977474939,0.08165396609630217,0.09665630471540408,0.08514825434242114,0.0635497398483921,0.20204419335061183,-0.7814378388787985,3.078304941663058,1.9587633806645084,-1.0730303447597516,3.833126102287173,-1.411149350704779,-0.099467362997494,0.49913054326173845,1.1041865187233173,2.5353553614287274,0.43615083120453624,0.0026033297911870618,0.05256133820733356,0.2855039977546001,0.00020684525203248412,0.16090022887206895,0.9209403846197916,0.6186409157566084,0.27181725959059033,0.012576057205218209,16.598440264803607,16.167852397580297,71.27725874693374,25.739010342675247,71.27725874693374,71.27725874693374,32.323032832738605,55.902197686309194,71.27725874693374,16.167852397580297
260.0,1176356.59423889,1901743.42939598,1.7037514607946,-0.35104265009092805,1.7417278866948345,-0.03797642590023442,0.8342447225289862,0.24401696041684373,0.07687567102158716,0.1510382504659269,-0.027613953685612407,0.47688134087716394,-0.13331210607307217,-0.11799550042611423,0.04416049644596706,0.05216968390841451,-0.12151151280638224,0.11476966366406158,0.06424119092771374,0.07804262560139022,0.09131973693546247,0.12411060088729303,0.0813782940302781,0.10103971222053251,0.08643736450545007,0.0691569025629825,0.13318788169767798,2.1261451208143085,1.196672569599311,1.9353302032323776,-0.3023875737303947,3.8423900735943426,-1.638177694207638,-1.1678131086574501,0.5108959151939743,0.7543669825423802,-0.9123315969706627,0.03562983773016221,0.23389540396318947,0.05540504852618751,0.7629028596856247,0.0002000492417782346,0.10411792115214265,0.24529765098719294,0.6104033450390149,0.45217085337084106,0.3635027869605423,30.356161449692664,27.911894770806846,78.1871730587123,38.73903600482847,78.1871730587123,78.1871730587123,44.79765887623455,57.86404562702528,78.1871730587123,27.911894770806846
280.0,1138825.73519593,1902065.79330028,-0.581547274748544,0.08531734514540712,-0.9420541608806775,0.36050688613213355,0.8920918790291295,-0.0172294325173206,0.7789428558358606,0.1610473844685635,-0.13170867500193406,0.4749418004139491,-0.10389727624402813,0.08312912332963757,0.07136799150799433,0.0778808314124455,0.4743836733345511,0.08710214448805774,0.22888803726025395,0.07587887835006962,0.11057947795057509,0.1230840966467128,0.08188831291054707,0.10236688688130846,0.08578037082547602,0.06189592133855731,0.21514467513055208,-0.19780721380152544,3.4031610614502084,2.1224270570469725,-1.1910770193796985,3.8586772243791203,-1.2687680641012002,0.8120704444790184,0.8319851129251433,1.2582546592440913,2.204951961031292,0.84354512748879,0.0009174065618510901,0.035947375870773346,0.23607591618096757,0.00018861324956263056,0.20708593230779823,0.41842899210074147,0.4071416633180769,0.21084832337406834,0.029447441168197936,12.857212256043896,12.206920154418022,61.12639178309789,16.09960833061029,61.12639178309789,61.12639178309789,16.6212714184139,38.64164607855207,61.12639178309789,12.206920154418022
290.0,1166854.40799004,1862752.12183966,-1.6553490042885401,-1.0916191906339487,-0.9050925486937866,-0.7502564555947535,0.7172072960853972,-0.11503685175566519,0.4814374161711962,0.13109992067168785,0.13198374833954896,0.45939420403763354,-0.1526163198134343,-0.1598541134845496,-0.029268369227283497,0.07246343730538801,0.23906816840579048,0.08504788560208464,0.15533351582186897,0.07807531267316409,0.07747195998279802,0.12409643309314326,0.08195664551360184,0.08915475078029783,0.07774204921938879,0.060626179650719245,0.17081576107535923,-1.3526127186029124,3.099378866331022,1.6791469183158236,1.7036324932124451,3.7019130412300028,-1.8621591801009658,-1.7929960219223169,-0.3764805471577921,1.1952499353062622,1.3995673871120133,0.17883295747777797,0.0024384485135029773,0.09583850717512549,0.09115062398230127,0.00033006817781815434,0.06513323343823083,0.07560220253681038,0.7072533862102939,0.23444841014281803,0.16433463170251253,17.765907037260646,17.068425642172333,63.782247522913444,21.952588534555538,63.782247522913444,63.782247522913444,28.433184425720327,51.38318858796617,63.782247522913444,17.068425642172333
300.0,1178284.91449668,1878463.5617263,-2.18987175333154,-1.5364857588645224,-1.141130210731041,-1.048741542600499,0.770027520539164,-0.24218271952773232,0.5215396941575464,0.1344081684746995,0.04784596671760676,0.4681998944064915,-0.15482667098272432,-0.17698657830559825,-0.010562789556955835,0.062499483032548396,0.3022177161961519,0.10787104043495359,0.12316252889016795,0.07842677318001554,0.07859085093380663,0.12423665346634491,0.08190839112324373,0.08625281093573761,0.0790335803799471,0.0622049233620191,0.15232404573424096,-2.2451134108951964,4.23456467528884,1.7138046489071792,0.6087981762394349,3.7686132179447713,-1.8902418770472962,-2.0519514249507944,-0.13364938683248487,1.004735311203826,1.9840447037720472,0.026672761325877325,4.6338164452245356e-05,0.0892588295810533,0.5438589401624997,0.0002606323906093627,0.06124276484380148,0.042445018615389005,0.8939134312455526,0.31713373663309813,0.04963294542937574,13.111358668208716,12.617700164625075,71.65846770342306,26.33102269792147,71.65846770342306,71.65846770342306,35.18596274119967,58.38740990187578,71.65846770342306,12.617700164625075
310.0,1161268.48644883,1872085.72671236,0.341537834848753,1.1915619130798532,-0.9902492949118457,1.3317871297605985,0.7432541701903919,-0.03384638776718408,0.3011509202581565,0.13256301502091872,0.026714325016328123,0.46305281404649457,-0.14682750503090589,-0.12400726664040526,-0.024423528913129315,0.07392618044155042,0.11484468679115332,0.08285643183945053,0.16177968813980204,0.0778436624550839,0.07827166718393662,0.12405959393440143,0.0815488447494092,0.08603765704167074,0.07849838733610692,0.06064895370074182,0.17355710637917543,-0.4084943922370159,1.8614878278039249,1.7029390812310266,0.3413026191655031,3.7325030605157505,-1.8004854082493869,-1.441313849124746,-0.3111341486361366,1.2189193041370836,0.6617112326144035,0.6836703884356898,0.06522871135229333,0.09128076336016518,0.7334985900996489,0.0002962881976234721,0.07440524100204766,0.1522135106059874,0.7562619218250415,0.22536924405607384,0.5094800248812674,14.554092272608665,14.298094350841117,68.0454189467943,19.801810850539745,68.0454189467943,68.0454189467943,28.018765582252783,53.37701237433406,68.0454189467943,14.298094350841117
320.0,1165779.32370104,1908078.03624988,0.754881033547588,0.05282821935611226,0.7248866672319504,0.029994366315637566,0.8632717331493425,0.33479782448566797,0.2566099054837209,0.16119422173868406,-0.080130246264069,0.4779263532881704,-0.11522811351897647,-0.05753872303456228,0.07720150624618785,0.05832320960252273,-0.07431515465925138,0.11461973654588474,0.09467347243911736,0.07664674392002498,0.09569783822087911,0.12357517121157545,0.0814779827184641,0.09708733738098581,0.08388538000088941,0.0674435421991938,0.13891085984985094,2.920943936663484,2.7104731544387124,2.1030798373754522,-0.8373255629779356,3.8674949717035263,-1.4142239372461058,-0.5926490991175438,0.920321350935876,0.8647708542689786,-0.5349844838594967,0.004201157075810553,0.007748064048710674,0.03763945314639602,0.40414634470154054,0.0001826844112577573,0.1599978125994167,0.5545795956416525,0.35933137297948103,0.3889648674765257,0.5936935319225016,12.310022833385567,10.35170097796466,84.32715610994944,29.487660560745613,84.32715610994944,84.32715610994944,34.93070507118766,68.00852211980877,84.32715610994944,10.35170097796466
330.0,1176288.17926282,1903902.00526999,1.3646387122957502,-0.3382617252623932,1.7451182014651556,-0.38047948916940544,0.8277862901594606,0.26221887993360066,0.07925130337792577,0.15346518999944894,-0.03141003829540004,0.47714170080079754,-0.13014915799668894,-0.11075167178943936,0.05254291101763846,0.05135129443825152,-0.11953294797141552,0.11508161370118757,0.06408494153136104,0.07794604263061922,0.0925409602736027,0.12406255916873282,0.08143053233055408,0.10156643672320208,0.08639534672687092,0.07017992573809267,0.13302588567730228,2.2785471240823827,1.2366603055905545,1.9688644197975467,-0.3394176827486385,3.8459766104925746,-1.5982845042492104,-1.0904357321431852,0.6081682985050908,0.7317091589679292,-0.8985690819708708,0.02454015860891664,0.2187328289800834,0.051374209796122644,0.7349141596189277,0.00019747567462781763,0.11272373486190575,0.2778007777412288,0.5442751230202051,0.4658345664220742,0.3707597706875624,28.628149674321758,26.896537951134967,77.89076432324028,38.61167576202584,77.89076432324028,77.89076432324028,43.2095147119393,58.22418610974902,77.89076432324028,26.896537951134967
350.0,1170448.20024938,1897969.67528046,0.790953940301625,0.5484001230118786,0.3954300781697917,0.3955238621318333,0.851447157252393,0.1992817308131172,0.08002379222369714,0.14771632467919255,-0.03511682366753168,0.4759168893715516,-0.13247489493871395,-0.11330085690821762,0.03458524852618449,0.05713549913751928,-0.12232897736188426,0.11544298539270649,0.06464930105241583,0.07814626544955988,0.08505898578092372,0.12416172911017613,0.08133527576863712,0.0992399097212785,0.08591260308793854,0.0670739120969555,0.13407943657086696,1.726235077299963,1.2378137260728637,1.890254432881853,-0.4128526027570784,3.833040122606879,-1.6287507933894072,-1.1416864165478402,0.4025631546838789,0.8518289354425873,-0.9123619586306059,0.08699067344082825,0.2183063419975386,0.06124106999358584,0.6804833301566073,0.00020690934338716941,0.10610224588986307,0.2559560717289511,0.6880169446576856,0.3960794549735672,0.3634868774028551,25.12237679919729,20.700199423399177,78.585365277624,40.79144652806184,78.585365277624,78.585365277624,45.509657095971875,60.618978604646735,78.585365277624,20.700199423399177
360.0,1166449.96254966,1922826.81834361,0.06884753222784501,0.3238073214546691,-0.23328589303230987,0.30213342526015485,0.8412027620736472,0.4605716868158768,0.5368255568155669,0.1713432617957463,-0.09750793204739261,0.48057870067327935,-0.1075241543282177,0.1216265068139748,0.10856861271529225,0.057899913794828305,-0.28569070831233434,0.09860223437307823,0.1737043264544507,0.07588930061032759,0.1627583228398564,0.12301667182521038,0.08194103560956827,0.09473175410787563,0.08217039989444008,0.06877698945375074,0.22067483285043493,4.671006592743384,3.0904558785203027,2.2578052560472353,-0.5990964415585314,3.9066143925281525,-1.312213758690427,1.283904303888143,1.3212618273096461,0.8418500759438337,-1.2946229736399741,8.191779670563984e-06,0.0025070430360504127,0.025844818511927187,0.550286956970284,0.00015845664146009263,0.1920611726331222,0.2017562171242128,0.18903687949106707,0.40161914725888936,0.198043742975816,21.085814969400843,19.044555899349806,82.75053308768855,24.972636165312355,82.75053308768855,82.75053308768855,34.67936974031703,65.99329203063441,82.75053308768855,19.044555899349806
