station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_RD,beta_LUM,beta_GBS,beta_TS,beta_ES,se_Intercept,se_TL,se_RD,se_LUM,se_GBS,se_TS,se_ES,t_Intercept,t_TL,t_RD,t_LUM,t_GBS,t_TS,t_ES,p_Intercept,p_TL,p_RD,p_LUM,p_GBS,p_TS,p_ES,sumW_Intercept,sumW_TL,sumW_RD,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES
330.0,1176288.17926282,1903902.00526999,1.3646387122957502,0.4876611978013413,1.377835675004828,-0.013196962709077775,0.589275056335847,0.10911841227317472,0.10617079677313682,0.19006781354639699,-0.4352045544421095,-0.16111912445267723,0.6720248416367904,0.30293968254707737,0.15563350549137503,0.06346775238687266,0.11148391814764644,0.23563157355809666,0.14447095640236568,0.1786868591776267,0.15155780177374195,0.7011241694303537,1.6728305758484152,1.704889967131188,-1.8469704542154943,-1.1152353972375235,3.760908019367853,1.998839248139339,0.484641836057198,0.09707901530455501,0.09091500716340699,0.06732210446619957,0.2670746694760691,0.0002678804608900418,0.04798443612634411,27.296526458574355,28.281444717664144,26.896537951134967,34.25863547212952,32.493402939797114,30.73021534872668,66.4069315220668
350.0,1170448.20024938,1897969.67528046,0.790953940301625,0.6878566973329165,0.5065876979581593,0.28436624234346575,0.7026225531263619,-0.03634920265113489,0.10822862851166269,0.1549990111182319,-0.44452756640383617,-0.02856047092402473,0.633014838461363,0.30966766776676,0.15636316087848096,0.06373430125821075,0.1098446321970453,0.23990045281436462,0.1008382166142941,0.17587897004054676,0.15220859627620642,-0.2324665378143897,1.698122147337731,1.4110749703288752,-1.8529667667939433,-0.28323062310064895,3.5991502469876253,2.0344952607329705,0.8165888824955785,0.09218898638604942,0.16092210828361272,0.06645074743661813,0.7775092783651275,0.0004722758699611286,0.044201920062036146,23.610522314333856,23.70790679186252,20.700199423399177,34.36582393261397,34.144218091415944,27.959878314763326,70.68230323008731
360.0,1166449.96254966,1922826.81834361,0.06884753222784501,-0.11352845229021624,0.11010260329412222,-0.04125507106627721,0.508325526152402,0.5381528577586001,0.5456547677091886,-0.2108565929848684,-0.26121868976481244,0.02602071765310067,0.5119408953397361,0.2797193295001547,0.1430396623607066,0.18066557058249455,0.18357368783353092,0.2140999228078632,0.1782858366160586,0.2030264681806761,0.14862094406327625,3.7622631994301483,3.020247665063746,-1.1486210005002366,-1.220078393018546,0.1459494379754725,2.5215475594253687,1.882098995287384,0.0002665919602590903,0.00311246735204302,0.25309582206165054,0.22493126195543786,0.8842168257219434,0.013052891197037135,0.06235025120836177,20.379565502516478,20.691106613209016,19.044555899349806,23.90484206251479,23.270621732391913,21.45618323607881,71.54289614945368
370.0,1175927.28403049,1900801.1532991,1.64259101848071,0.9435353959095483,1.1010725194886524,0.5415184989920576,0.6142332462533006,0.05959926291134639,0.1056894179447324,0.18403381521549814,-0.4497074854188823,-0.12250312995397125,0.6647982745143483,0.30756031367745507,0.15579532451556044,0.06359528132081166,0.11133284500113368,0.2372393737072058,0.12566925934944384,0.17891458413153744,0.15190053258395497,0.38254846926034525,1.661906602969069,1.653005590700787,-1.895585367603856,-0.9748058561667126,3.715729926329486,2.0247480930158517,0.7027606888648772,0.0992551209100883,0.10105725392199527,0.060525020136133985,0.33170262179909105,0.0003143815650520105,0.04520972628000854,29.829236437062523,30.082592405395495,28.048979791035062,35.91019283568721,35.10143859331742,30.80320425683791,66.64342127201957
380.0,1175525.85913411,1901735.36641997,1.9624719255928,-0.07250745729703878,1.63311332930106,0.32935859629174,0.6090962011150682,0.07224153987784766,0.10550288389351373,0.1856714604579458,-0.44334687085816304,-0.12296337063052842,0.6667774665516499,0.30604760057621777,0.15571801756746342,0.06355462909048852,0.11135325548875412,0.23744665617008442,0.1266700077388959,0.17878636476722726,0.15180121459295667,0.4639253761790903,1.6600346096473892,1.6674093599059372,-1.8671430375527844,-0.9707378473047232,3.72946486953727,2.0161077195387467,0.6435781740891384,0.09963195879963463,0.09815406717962623,0.06442808787877732,0.333716141803132,0.0002994905060449331,0.046119440497783354,29.64418466198215,30.01028662416218,27.888764206344504,35.4822785345666,35.45416806947811,31.182187083352616,67.33105244761082
430.0,1172806.09209158,1897996.84712049,-0.0829902961009397,-0.36206305481598816,0.32237219713960996,-0.4053624932405497,0.6735127697947231,-0.0018503884833672487,0.10763531525053349,0.1681288370207429,-0.45317292892219607,-0.06009716059468415,0.6448042307322082,0.3103079501861533,0.15644741809094345,0.06365262943960633,0.11038847891078207,0.23873130331205644,0.10721923354606873,0.17737993813240055,0.15214277819719102,-0.011827542480065801,1.6909798730727688,1.5230650759906532,-1.8982551623313233,-0.5605072766059487,3.635158730582661,2.0395838294997195,0.9905837006204647,0.09354916911937691,0.13048760649625338,0.06016906389679069,0.576223839175988,0.0004168840978743964,0.0436834634797804,27.494961165960962,27.57766952019928,25.925683551574853,35.96005292395248,35.028304097763495,29.96915406350971,69.5790497528343
440.0,1158201.07396598,1890136.33869717,-0.7797846101955491,0.17336298715591536,-0.9841159237883961,0.20433131359284695,0.688456150767593,-0.3926578917983699,0.5336978268114315,0.16947648407383464,-0.48582194327738687,0.09140923705867209,0.22343873641914347,0.3134790928171244,0.12869401622748344,0.19897396004150533,0.14781076652988587,0.22768354840175234,0.09364825877217156,0.17236639287820024,0.15315011917902915,-3.051096727794212,2.6822496104520606,1.1465773979297251,-2.133759539007816,0.976091154893263,1.2963010520097884,2.0468746253515753,0.002831483839787294,0.008390063224163066,0.25393637578628286,0.0349870931881806,0.33106810184178737,0.19746714320930936,0.042949702602222084,14.164981931610857,14.198002328268347,13.760509926735926,17.77304104586006,17.584870966259615,14.77333897415799,65.26398239143336
450.0,1177778.98067221,1842222.00572454,1.21160538304826,2.1179011541491057,0.04025968262810431,1.1713457004201557,0.700486436912547,-0.3977650769517463,0.3281960414135931,0.23108952546480344,-0.698756844574761,-0.21687194591739742,-0.16818652616899793,0.3858751053392347,0.1231567997369473,0.20307456512506905,0.1579561121406514,0.19457213858846223,0.12463067066550099,0.17526672157802922,0.15499297623375638,-3.2297451525318897,1.6161356357526337,1.462998312208588,-3.591248210786721,-1.7401169773005942,-0.9596033100563294,2.4896296252629404,0.001615541761330931,0.10880509118343658,0.14619560670514647,0.00048532904408003167,0.08451360658313505,0.339268104886119,0.014217669747358065,13.536019938803559,13.637246368079563,13.518076904215057,15.303588401935093,14.887735456833086,13.937601439421895,46.058809348141864
460.0,1174675.57817332,1902905.85602106,0.8980422570842959,-0.1781210192687448,1.1960593012005312,-0.2980170441162353,0.6138954427518879,0.08903319509323171,0.1046348211274852,0.186246127600516,-0.436891424186402,-0.14169075212887566,0.6690582304340212,0.30438104127024274,0.15557602982126792,0.06359405565231456,0.11127619647875846,0.2373070087465418,0.13577841473801114,0.17853425630162253,0.15178352231373485,0.5722809303947187,1.6453553725139236,1.6737283758262584,-1.8410388571920706,-1.043544015462786,3.747506188972994,2.0053628788577624,0.5682487368085156,0.10262716558083453,0.09690190146309248,0.06819340895281673,0.29888510737408674,0.0002809453076175608,0.04727247101583063,28.80094063223122,28.86302801652471,27.493215244577335,34.94272734628268,34.292971203838626,31.282063063374146,66.61172706999449
470.0,1167774.55595889,1898083.15752057,-0.6201999552825961,-0.26433965521167874,-0.4678417303163206,-0.1523582249662755,0.7525165289891593,-0.1149723361993348,0.11076449825234805,0.1322039974880193,-0.43956191037263903,-0.0004749574694999573,0.6063105770398538,0.3087412673254278,0.15735595667858665,0.06493259189794234,0.10851288972210256,0.24095503409775296,0.09737206510885521,0.17330482995041122,0.15229224196372335,-0.7306513120070559,1.7058382395460496,1.2183252867616814,-1.824248711045038,-0.004877759026359231,3.4985209426265915,2.027294781036655,0.4664781254759295,0.09073765477491724,0.22559394293200657,0.07071080154414681,0.9961165782462458,0.000666259850433424,0.04494453617041612,15.834829181307937,16.306961064524312,15.015989805028818,30.421478853348173,28.253627098096715,21.845733604655322,71.15717381479244
